Id,SalePrice
1461,127428.9
1462,150452.03
1463,176074.22
1464,191263.81
1465,227523.45
1466,177936.3
1467,158056.56
1468,168737.58
1469,188270.31
1470,120069.37
1471,180326.23
1472,100113.45
1473,109650.47
1474,161870.27
1475,143915.34
1476,437779.84
1477,282035.22
1478,316725.34
1479,303119.72
1480,457051.56
1481,294054.4
1482,211622.25
1483,174488.31
1484,177185.78
1485,178289.55
1486,197740.9
1487,333759.1
1488,252937.11
1489,202291.25
1490,182259.17
1491,199434.48
1492,109992.45
1493,157756.47
1494,331066.66
1495,318039.8
1496,210542.75
1497,213729.14
1498,161652.77
1499,161652.77
1500,153224.95
1501,183443.11
1502,180385.62
1503,243293.23
1504,245086.97
1505,209370
1506,185764.77
1507,229163.34
1508,170961.16
1509,172767.12
1510,144610.25
1511,144493.1
1512,161563.6
1513,163255.02
1514,136734.23
1515,200542.88
1516,149367.84
1517,148940.6
1518,153808.2
1519,190006.77
1520,136085.14
1521,137356.92
1522,162029.66
1523,125613.234
1524,115094.516
1525,126134.06
1526,123795.914
1527,101247.87
1528,126536.74
1529,144435.6
1530,153688.17
1531,110327.625
1532,89649.055
1533,149074.02
1534,114016.914
1535,142503.62
1536,111932.08
1537,82142.08
1538,162057.08
1539,186204.1
1540,91686.19
1541,139230.1
1542,143424.62
1543,214696.53
1544,95111.24
1545,126923.56
1546,138478.16
1547,142951.2
1548,134042.61
1549,119326.05
1550,136905.1
1551,121504.13
1552,121750.09
1553,127603.59
1554,115095.66
1555,180685.27
1556,128423.01
1557,99207.54
1558,120908.25
1559,116703.125
1560,132818.48
1561,127131.02
1562,128152.234
1563,119413.4
1564,144999.3
1565,145307.48
1566,224739.23
1567,87580.29
1568,223091.05
1569,110989.79
1570,136576.12
1571,120504.38
1572,126068.38
1573,186531.25
1574,138545.36
1575,190526.77
1576,234832.8
1577,195386.89
1578,124781.97
1579,144541.89
1580,203353
1581,137653.39
1582,133251.5
1583,274122.28
1584,242076.3
1585,144585.77
1586,74586.68
1587,121524.914
1588,125984.15
1589,100905.734
1590,129629.59
1591,97867.555
1592,107251.51
1593,123952.81
1594,168150.2
1595,119580.555
1596,235221
1597,190532.53
1598,237973.34
1599,169944.78
1600,175946.78
1601,42668.19
1602,115932.1
1603,68679.12
1604,259982.56
1605,246501.42
1606,171238.3
1607,192397.12
1608,206771.42
1609,203251.33
1610,168645.45
1611,148947.31
1612,170319.42
1613,154199.28
1614,98604.87
1615,85746.44
1616,85746.44
1617,96016.39
1618,122646.234
1619,140918.83
1620,200281.84
1621,153138.55
1622,139442.62
1623,245115.23
1624,194400.16
1625,135693.31
1626,157523.06
1627,181554.4
1628,257544.11
1629,183193.25
1630,292827.03
1631,218616.42
1632,248618.27
1633,177148.02
1634,180762.89
1635,179120.16
1636,168969.39
1637,171521.36
1638,233331.2
1639,173724.08
1640,252190.92
1641,170139.22
1642,251163.58
1643,244208.25
1644,251286.98
1645,162024.34
1646,156760.47
1647,176785.08
1648,139496.78
1649,129904.664
1650,121057.71
1651,120998.12
1652,101069.89
1653,101847.086
1654,156076.16
1655,158730.47
1656,152599.27
1657,155423.1
1658,154813.08
1659,139992.38
1660,150369.06
1661,421896.7
1662,472455.12
1663,408945.5
1664,423832.34
1665,389553.16
1666,278320.12
1667,302366.8
1668,401233.62
1669,316785.44
1670,397295.75
1671,227742.52
1672,405400.75
1673,329328
1674,270856.62
1675,184667.86
1676,197473.28
1677,199059.19
1678,418848.62
1679,305332.38
1680,352613
1681,312822.97
1682,270070.56
1683,180194.25
1684,180247.89
1685,179265.23
1686,172557.95
1687,178289.55
1688,194129.33
1689,195015.3
1690,187373.77
1691,175873.83
1692,232809.45
1693,178289.55
1694,170938.25
1695,175554.1
1696,235286.9
1697,175554.1
1698,361122
1699,333948.06
1700,273299.97
1701,287011.9
1702,274162.5
1703,263819.56
1704,263261.03
1705,206428.78
1706,366457.97
1707,209174.75
1708,201798.66
1709,296027.66
1710,232685.97
1711,238620.81
1712,261104.17
1713,272860.8
1714,208076.31
1715,225740.8
1716,177090.77
1717,174783.19
1718,133966.53
1719,203025.2
1720,242419.56
1721,178005.28
1722,127263.25
1723,157340.92
1724,201799.77
1725,237167.44
1726,186647.9
1727,175548.19
1728,202660.5
1729,157227.08
1730,168071.48
1731,126121.305
1732,122402.766
1733,124963.04
1734,125181.38
1735,134436.88
1736,121046.9
1737,296293.2
1738,239465.75
1739,290358.1
1740,214137.52
1741,179534.12
1742,183443.11
1743,196150.77
1744,273589.28
1745,233437.73
1746,271249.1
1747,238722.36
1748,234161.08
1749,154764.02
1750,150492.14
1751,227477.95
1752,120593.7
1753,150611.31
1754,220820.1
1755,163392.53
1756,119323.62
1757,123009.13
1758,135033.23
1759,155216.72
1760,157025.6
1761,147586
1762,175499.1
1763,161169.98
1764,124455.62
1765,174897.42
1766,158436.58
1767,177683.92
1768,141853.25
1769,172631.78
1770,147207.19
1771,136758.28
1772,140090.11
1773,124402.32
1774,162409.88
1775,137380.83
1776,130061.22
1777,93617.87
1778,137672.8
1779,138053.81
1780,161352.17
1781,122920.89
1782,90393.63
1783,150040.8
1784,95335.69
1785,119041.016
1786,149171.39
1787,167521.11
1788,74489.59
1789,112706.72
1790,71648.484
1791,198025.69
1792,148080.83
1793,124945.45
1794,144906.78
1795,143423.7
1796,143418.66
1797,142264.38
1798,124616.63
1799,106125.08
1800,133730.75
1801,119278.74
1802,149467.45
1803,177775.5
1804,144966.16
1805,131480.17
1806,129740.7
1807,135236.12
1808,123624.13
1809,110946.15
1810,133830.4
1811,94957.32
1812,102348.055
1813,119378.08
1814,88997.89
1815,70709.67
1816,103724.234
1817,145333.5
1818,142701.16
1819,128469.8
1820,77390.914
1821,113781.984
1822,149761.48
1823,50885.727
1824,158621.75
1825,137664.16
1826,117062.54
1827,105882.555
1828,139355.44
1829,167751.55
1830,138978.28
1831,146128.6
1832,124577.52
1833,140143.62
1834,130445.34
1835,141591.33
1836,134730.86
1837,93092.42
1838,122256.85
1839,84197.55
1840,121568.5
1841,121568.09
1842,124584.72
1843,129987.92
1844,137308.38
1845,144864.8
1846,143883.56
1847,198628.16
1848,63992.887
1849,130026.805
1850,123632.55
1851,143356.8
1852,121078.375
1853,135625.95
1854,172868.64
1855,170836.39
1856,214304.84
1857,149309.38
1858,171583.6
1859,142442.89
1860,158223.16
1861,143314.16
1862,288770.72
1863,288770.72
1864,288770.72
1865,430990.38
1866,354943.1
1867,244466.06
1868,240211.2
1869,193569.39
1870,225155.84
1871,248816.27
1872,174597.42
1873,240912.08
1874,141618.81
1875,187381.27
1876,181787.52
1877,194236.39
1878,209433.69
1879,127589.83
1880,134571.17
1881,221486.62
1882,245253.06
1883,209600.52
1884,222525.98
1885,217791.28
1886,235743.03
1887,195879.16
1888,252847.58
1889,176306.8
1890,129419.69
1891,140218.39
1892,110457.12
1893,114198.984
1894,125753.54
1895,136311.27
