Id,SalePrice
1461,127378.3371
1462,157672.259
1463,164611.7016
1464,192459.5284
1465,220283.557
1466,178761.7513
1467,150209.3649
1468,166278.2608
1469,193301.8225
1470,101062.2686
1471,209576.8325
1472,124550.3259
1473,117821.9078
1474,176515.5083
1475,135293.8007
1476,343363.2652
1477,260426.8568
1478,290251.6056
1479,278465.6942
1480,374712.1653
1481,293302.8487
1482,227687.056
1483,189655.9802
1484,195927.7346
1485,206619.5419
1486,229340.9753
1487,317132.7736
1488,263090.5988
1489,214533.8229
1490,203604.8257
1491,227954.5294
1492,106885.5639
1493,165953.3637
1494,297184.1632
1495,286945.9715
1496,219283.2851
1497,235105.7641
1498,201082.5166
1499,201082.5166
1500,187399.8271
1501,199912.8687
1502,194784.1621
1503,252445.5008
1504,260122.4466
1505,224158.5532
1506,187903.2689
1507,253791.2119
1508,202357.2732
1509,172841.8565
1510,134419.0268
1511,133882.5021
1512,166062.1688
1513,180895.5778
1514,134279.5103
1515,211206.1102
1516,163933.3412
1517,148138.1618
1518,158955.8884
1519,225076.2529
1520,117154.3236
1521,121039.4855
1522,166068.1982
1523,109095.1486
1524,97701.39972
1525,106075.8868
1526,105401.8597
1527,103389.64
1528,133578.5063
1529,129296.3074
1530,156310.566
1531,123476.9046
1532,78003.47664
1533,156086.8578
1534,116690.7115
1535,152741.1656
1536,113908.0133
1537,69141.07898
1538,201883.2819
1539,259345.4457
1540,138452.8618
1541,161102.5909
1542,145308.2467
1543,207927.6867
1544,78414.76714
1545,123748.8554
1546,146874.878
1547,140820.8353
1548,146548.9492
1549,123558.5352
1550,142664.521
1551,118847.0656
1552,152943.4454
1553,156015.3984
1554,126810.9733
1555,151286.9697
1556,63091.09002
1557,89232.36141
1558,111116.643
1559,113826.0909
1560,144406.282
1561,111510.878
1562,124182.3434
1563,101569.5446
1564,151308.3751
1565,146413.1083
1566,209145.0971
1567,78352.1839
1568,212403.7201
1569,103166.4839
1570,149749.083
1571,115068.5422
1572,120919.5978
1573,225435.3928
1574,138558.1515
1575,213175.5713
1576,247942.1146
1577,211531.8229
1578,146269.2403
1579,131412.79
1580,202072.3565
1581,128792.3933
1582,114883.5974
1583,283121.022
1584,259534.9508
1585,160964.3265
1586,48608.10594
1587,107790.1153
1588,124035.6293
1589,93193.79112
1590,136878.2725
1591,72700.07966
1592,100991.8607
1593,116797.1916
1594,173008.1718
1595,123076.4568
1596,216484.0766
1597,185007.0699
1598,210453.4578
1599,210515.7121
1600,215807.4575
1601,23522.84554
1602,139843.058
1603,61836.57852
