Id,SalePrice
1461,129813.583
1462,160330.6563
1463,164323.6802
1464,190183.2085
1465,240618.7651
1466,177796.2593
1467,154455.1167
1468,166284.7197
1469,193386.1836
1470,105860.8975
1471,192460.083
1472,102499.8716
1473,96199.2583
1474,167852.5132
1475,132192.7324
1476,343578.6787
1477,271058.2529
1478,300378.1152
1479,290296.9014
1480,370392.6191
1481,300631.3604
1482,246176.0122
1483,186432.3789
1484,194918.4775
1485,201390.875
1486,220112.4063
1487,323750.8184
1488,261996.8472
1489,220927.3589
1490,212994.8735
1491,212619.3325
1492,131076.6582
1493,147580.9565
1494,309307.3086
1495,301269.8457
1496,226856.6035
1497,239667.0181
1498,211858.2402
1499,211858.2402
1500,199736.563
1501,211606.7412
1502,206839.3838
1503,251937.3535
1504,261977.21
1505,231089.7886
1506,188891.0322
1507,238593.3838
1508,197391.6211
1509,175688.8071
1510,135239.2666
1511,134740.4331
1512,163593.2905
1513,174870.3691
1514,138074.5469
1515,203317.2334
1516,164847.5483
1517,150271.8071
1518,157401.665
1519,203829.6006
1520,123487.6484
1521,126695.1724
1522,164060.6538
1523,117272.9219
1524,106707.5952
1525,115378.417
1526,114174.8267
1527,120576.8945
1528,140664.0815
1529,132616.6582
1530,154897.1177
1531,128892.7676
1532,87250.55469
1533,142493.1113
1534,111638.0635
1535,143317.8438
1536,115824.9678
1537,74589.21436
1538,198533.9365
1539,247583.5977
1540,137592.7295
1541,153757.394
1542,127522.0117
1543,190620.0537
1544,81311.81348
1545,113554.5093
1546,131180.7197
1547,128886.2188
1548,129785.7676
1549,112219.7622
1550,130225.7271
1551,119727.9463
1552,148051.7637
1553,157375.0518
1554,127550.9761
1555,176171.459
1556,107519.4175
1557,106830.1689
1558,118210.6489
1559,129158.2871
1560,152499.665
1561,104759.9609
1562,117213.4038
1563,95967.06885
1564,133359.8442
1565,132398.374
1566,219407.7891
1567,86548.38281
1568,224168.2617
1569,94911.73828
1570,136859.9487
1571,106399.8789
1572,109283.5415
1573,184266.7051
1574,120712.3389
1575,204734.855
1576,229589.1182
1577,209183.3838
1578,169385.8281
1579,142822.0146
1580,202434.8823
1581,147064.0317
1582,135894.4448
1583,270041.9775
1584,252455.6709
1585,169351.7212
1586,51179.98193
1587,98572.65332
1588,108241.3433
1589,84470.04688
1590,117466.2891
1591,69115.9624
1592,110997.333
1593,122544.9951
1594,162213.6904
1595,130920.5493
1596,233496.8457
1597,203018.7139
1598,215892.2588
1599,186861.271
1600,191508.2769
1601,21868.93115
1602,124091.083
1603,65896.87793
