Id,SalePrice
1461,132788.72
1462,149416.44
1463,173669.44
1464,191402.39
1465,219666.7
1466,177742.11
1467,154297.25
1468,165422.05
1469,184101.83
1470,113188.766
1471,175766.55
1472,100015.61
1473,107644.85
1474,161227.23
1475,135227.19
1476,430565.84
1477,281763.78
1478,328288.72
1479,292144.22
1480,452696.34
1481,301743.47
1482,214555.4
1483,172293.45
1484,178148.72
1485,178262.08
1486,203170.89
1487,324473.3
1488,243117.8
1489,199322.92
1490,179888.75
1491,200890.06
1492,115430.68
1493,159100.92
1494,323188.28
1495,307387.16
1496,201910.53
1497,212847.36
1498,166851.17
1499,166851.17
1500,160347.08
1501,181865.89
1502,179138.73
1503,246062.2
1504,243925.3
1505,202099.14
1506,183594.6
1507,218358.58
1508,176591.67
1509,173549.73
1510,143473.16
1511,142641.08
1512,159393.27
1513,162977.52
1514,137910.75
1515,181262.28
1516,153304.4
1517,149713.84
1518,152710.8
1519,189549.55
1520,134656.33
1521,137382.92
1522,165004.52
1523,129131.945
1524,111746.71
1525,124644.87
1526,121434.98
1527,100331.82
1528,129799.04
1529,146420.17
1530,150171.14
1531,109027.945
1532,90006.45
1533,143549.12
1534,116414.93
1535,140108.31
1536,111827.195
1537,69149.875
1538,170157.77
1539,206526.89
1540,106132.64
1541,135004.14
1542,139149.7
1543,220831.19
1544,79885.84
1545,130173.29
1546,139379.47
1547,142239.53
1548,133384.98
1549,120752.81
1550,138462.4
1551,117421.23
1552,124949.79
1553,122513.41
1554,114260.52
1555,176804.34
1556,139185
1557,106776.3
1558,115953.55
1559,112546.81
1560,137523.05
1561,119949.39
1562,123638.67
1563,117610.85
1564,142467.06
1565,145412.27
1566,221045.69
1567,82727.48
1568,217855.4
1569,109194.125
1570,139067.17
1571,115988.164
1572,125361.33
1573,189252.6
1574,134317.6
1575,190459.55
1576,218032.5
1577,197010.89
1578,133966.19
1579,138700.95
1580,197288.6
1581,141510.39
1582,133526
1583,271558.62
1584,250172.48
1585,145269.36
1586,75955.48
1587,118160.04
1588,124175.62
1589,101750.61
1590,127242.984
1591,94095.945
1592,109507.29
1593,117881.695
1594,152731.78
1595,121282.2
1596,230872.27
1597,192477.06
1598,221499.6
1599,176090.86
1600,182798.97
1601,43068.35
1602,111345.34
1603,69397.35
1604,249322.67
1605,245844.77
1606,161756.73
1607,195426.86
1608,208263.66
1609,202306.44
1610,164064.61
1611,149490.56
1612,170102.11
1613,153793.34
1614,99773.73
1615,84284.91
1616,84284.91
1617,93547.82
1618,119648.23
1619,135188.12
1620,199517.3
1621,146980.48
1622,142639.03
1623,230244.52
1624,188451.14
1625,131021.33
1626,155141.1
1627,182553.5
1628,267074.8
1629,185290.77
1630,296843.06
1631,216794.88
1632,249759.12
1633,173563.47
1634,184984.61
1635,176910.42
1636,169053.83
1637,191683.33
1638,230771.44
1639,174258.23
1640,252860.14
1641,171425.77
1642,240528.19
1643,237183.14
1644,244197.39
1645,162469.6
1646,153443.8
1647,167887.56
1648,141268.48
1649,129657.38
1650,115201.27
1651,115201.27
1652,99782.195
1653,100431.48
1654,159896.6
1655,154073.89
1656,152742.84
1657,159295.86
1658,157647.64
1659,132481.97
1660,149155.48
1661,439254
1662,468792.6
1663,403262.1
1664,445717.06
1665,384652.28
1666,271523.94
1667,331882.7
1668,375182.16
1669,314520.62
1670,385815.78
1671,228022.2
1672,392091.88
1673,335736.84
1674,268028.06
1675,182250.12
1676,190422.5
1677,196969.94
1678,417362.12
1679,315743.2
1680,344812.9
1681,305787.8
1682,266200.3
1683,182340.19
1684,183533.5
1685,177925.95
1686,172611.69
1687,178262.08
1688,201152.9
