Id,SalePrice
1461,129772.2628
1462,159519.6048
1463,165703.0606
1464,191037.568
1465,237909.1408
1466,179024.6466
1467,155350.9432
1468,167794.3044
1469,193650.5047
1470,106276.3259
1471,195384.872
1472,106765.3327
1473,100370.227
1474,168952.6451
1475,133846.501
1476,342058.7674
1477,269556.9512
1478,297994.7919
1479,287785.2612
1480,368666.278
1481,298894.2947
1482,244188.5537
1483,187886.5138
1484,196099.2435
1485,202951.1249
1486,221873.6203
1487,321460.5255
1488,261945.8775
1489,220744.3366
1490,212390.893
1491,215231.7498
1492,126828.7573
1493,150692.4116
1494,306470.6623
1495,298268.644
1496,226346.3046
1497,239290.2614
1498,211186.921
1499,211186.921
1500,198991.9161
1501,210590.592
1502,206031.9318
1503,252182.0701
1504,261542.2941
1505,230458.2251
1506,188605.9177
1507,240025.3911
1508,198075.7707
1509,175589.0947
1510,135675.8445
1511,135170.663
1512,163506.9385
1513,175598.8805
1514,138252.25
1515,203443.8809
1516,164259.0109
1517,149996.1714
1518,157428.2298
1519,207192.8744
1520,123244.6806
1521,126486.7449
1522,164271.5461
1523,116701.3494
1524,106627.1067
1525,114725.2626
1526,113753.1415
1527,117112.0974
1528,139745.1962
1529,132541.5932
1530,155330.9536
1531,126275.2368
1532,85831.46843
1533,143709.3616
1534,112850.1362
1535,143838.4577
1536,114694.922
1537,73155.25697
1538,195922.6566
1539,244676.1878
1540,136823.4164
1541,153201.9169
1542,129869.531
1543,190534.1485
1544,80222.0258
1545,114894.4821
1546,132770.1168
1547,129702.5632
1548,132022.447
1549,113255.4169
1550,130982.8282
1551,118906.229
1552,146828.9095
1553,155258.7637
1554,126579.5849
1555,172752.7008
1556,102711.2063
1557,103743.0652
1558,117342.5292
1559,125719.9545
1560,149548.7342
1561,106754.9754
1562,118421.7422
1563,98024.54519
1564,136608.2972
1565,134837.8449
1566,218005.6339
1567,85166.11195
1568,221904.1694
1569,96327.08558
1570,137946.8445
1571,107796.3334
1572,111287.3571
1573,190712.2553
1574,123636.9327
1575,205888.6226
1576,231441.1346
1577,210361.4841
1578,163960.4297
1579,142944.9826
1580,203334.6068
1581,145793.4925
1582,134014.3255
1583,271323.023
1584,253055.2077
1585,169524.0375
1586,51791.5397
1587,100463.3715
1588,111364.2083
1589,86600.42724
1590,121274.7452
1591,71008.34094
1592,109646.494
1593,121632.0858
1594,163969.884
1595,129458.0516
1596,229839.3264
1597,199625.942
1598,215321.5286
1599,190339.7926
1600,195041.7036
1601,23224.2044
1602,125004.8535
1603,64065.53871
1604,243556.2434
1605,250246.9118
1606,167387.3401
1607,204708.1621
1608,231534.457
1609,218981.9354
1610,171717.1483
1611,141523.8303
1612,167542.1628
1613,152897.8834
1614,85029.15322
1615,67070.63745
1616,67070.63745
1617,79653.04069
1618,114913.7558
1619,132500.7243
1620,202559.6362
1621,144534.9712
1622,140951.1703
1623,233316.8684
1624,210962.1423
1625,132968.715
1626,161267.7687
1627,178117.6884
1628,271324.7946
1629,189527.9453
1630,301101.8187
1631,221941.3752
1632,261021.3136
1633,189970.0232
1634,190300.9358
1635,184013.0354
1636,169050.3688
1637,183957.3786
1638,226338.6017
1639,178854.1274
1640,252833.7838
1641,180387.0241
1642,261995.2468
1643,262632.321
1644,258588.6571
1645,162145.4491
1646,153705.8927
1647,170467.9476
1648,132638.5854
1649,120139.5322
1650,107638.1534
1651,107654.2324
1652,106797.4907
1653,107834.5792
1654,160348.3396
1655,150298.7866
1656,155886.3019
1657,160380.4976
1658,168023.1035
1659,135486.2131
1660,149629.3548
1661,363477.9847
1662,352225.0727
1663,333121.568
1664,373022.2631
1665,316577.1339
1666,283869.6957
1667,320125.1807
1668,320998.884
1669,288565.6564
1670,320783.8586
1671,253504.5626
1672,341509.3089
1673,305070.7196
1674,272658.2213
1675,215661.5917
1676,219273.959
1677,229657.1401
1678,372321.0726
1679,306459.4956
1680,315662.8952
1681,290002.9002
1682,270293.5385
1683,231617.2657
1684,206519.7491
1685,194299.0788
1686,197978.524
1687,202951.1249
1688,216991.7225
1689,215151.652
1690,208532.6918
1691,201070.2663
1692,258254.9238
1693,202951.1249
1694,170255.4282
1695,180377.3162
1696,259849.5999
1697,180816.136
1698,325141.7616
1699,294891.3842
1700,273474.5505
1701,294676.0714
1702,270947.4497
1703,258302.8266
1704,265606.5288
1705,237001.6952
1706,340962.811
1707,224888.7966
1708,227446.5102
1709,277341.2647
1710,246556.8933
1711,267396.5591
1712,257795.6758
1713,256942.2505
1714,233092.4344
1715,239715.2316
1716,197851.3737
1717,190050.1639
1718,143522.4945
1719,222415.7607
1720,237881.282
1721,192740.9178
1722,127417.3961
1723,152677.3355
1724,218463.0738
1725,240930.8749
1726,206462.1562
1727,187671.6236
1728,209761.3149
1729,162319.0839
1730,192150.7768
1731,108840.2293
1732,117746.6454
1733,104933.1083
1734,105920.6922
1735,126377.4222
1736,99035.78449
1737,283875.6355
1738,253118.1459
1739,308875.1859
1740,226445.4321
1741,207078.655
