,Id,SalePrice
0,1461,117779.61050149791
1,1462,157061.07555093462
2,1463,185476.46469062712
3,1464,199243.35964649395
4,1465,205702.04581473526
5,1466,177875.49577682657
6,1467,188283.37549590008
7,1468,164757.4750762199
8,1469,189855.8513452358
9,1470,124027.74364534431
10,1471,188903.1763690147
11,1472,98921.77090777177
12,1473,97095.26197566821
13,1474,145848.97370784136
14,1475,113802.30023254127
15,1476,351403.87865087634
16,1477,260884.88154435373
17,1478,296624.29484087526
18,1479,291169.5752119531
19,1480,463824.2754367685
20,1481,316753.820961081
21,1482,207857.5829275564
22,1483,179193.29999481392
23,1484,160655.34448679053
24,1485,193687.8797833877
25,1486,198048.3542212338
26,1487,344765.6954450904
27,1488,238514.62365438702
28,1489,196048.95654078957
29,1490,242155.27800384533
30,1491,193201.46066898285
31,1492,98355.62444623289
32,1493,179422.93260518915
33,1494,341293.9129314339
34,1495,301297.22839476576
35,1496,234769.0028587747
36,1497,189031.82831371494
37,1498,179753.8463546205
38,1499,161851.7124923136
39,1500,155959.57148127758
40,1501,185357.79993491148
41,1502,145352.10524120473
42,1503,291852.29873816203
43,1504,249767.60673841822
44,1505,229015.9155031879
45,1506,190898.9386806649
46,1507,250352.49061982645
47,1508,198890.48389743658
48,1509,157288.0740150433
49,1510,147465.82958914104
50,1511,172986.27467531525
51,1512,189369.70118163482
52,1513,153387.80597480419
53,1514,168501.97356578705
54,1515,195120.9256917428
55,1516,153083.56897938173
56,1517,172087.6784230019
57,1518,131893.69290154567
58,1519,216926.66916209093
59,1520,132500.82527839806
60,1521,132494.28082006847
61,1522,183158.849898332
62,1523,122307.28106648778
63,1524,120486.98220231774
64,1525,124871.32288537583
65,1526,112492.00644767836
66,1527,114367.91727784058
67,1528,137195.64908154114
68,1529,162488.13993851194
69,1530,192603.0411887863
70,1531,117358.91422136845
71,1532,97089.49390197152
72,1533,155942.16313768513
73,1534,125318.0408478062
74,1535,147939.37038576897
75,1536,104044.81277514235
76,1537,66615.77678879327
77,1538,162409.47644477614
78,1539,220926.92128255044
79,1540,84278.20086353848
80,1541,131333.69792094492
81,1542,151364.1231254331
82,1543,193118.93988274343
83,1544,89192.52555707375
84,1545,122633.91629930119
85,1546,140911.6816736024
86,1547,134716.74329836128
87,1548,144170.59030724232
88,1549,125414.06803954543
89,1550,138303.02553756814
90,1551,106332.46542624249
91,1552,151440.30977102593
92,1553,140061.0245289234
93,1554,127351.43056692995
94,1555,172755.87797613943
95,1556,90547.79709441941
96,1557,118648.40997264019
97,1558,101213.64122716253
98,1559,63873.5695068073
99,1560,146278.8593116796
