,Id,SalePrice
0,1461,133914.06
1,1462,148495.78
2,1463,172249.75
3,1464,188226.44
4,1465,220748.44
5,1466,176841.44
6,1467,152347.58
7,1468,162643.84
8,1469,182272.72
9,1470,114372.38
10,1471,173895.83
11,1472,101168.414
12,1473,106743.1
13,1474,163002.23
14,1475,135268.34
15,1476,426531.66
16,1477,283234.5
17,1478,328485.38
18,1479,290805.25
19,1480,447257.2
20,1481,303150.44
21,1482,217691.34
22,1483,170553.69
23,1484,178972.23
24,1485,175747.1
25,1486,203449.89
26,1487,326045.06
27,1488,246651.67
28,1489,199990.11
29,1490,181317.61
30,1491,202659.42
31,1492,119010.375
32,1493,158074.3
33,1494,317766.8
34,1495,308635.25
35,1496,202175.47
36,1497,214224.19
37,1498,174217.02
38,1499,174217.02
39,1500,165988.58
40,1501,183663.42
41,1502,180894.28
42,1503,247565.1
43,1504,245450.02
44,1505,205448.2
45,1506,181946.22
46,1507,218523.56
47,1508,183464.89
48,1509,174364.62
49,1510,142264.62
50,1511,141767.3
51,1512,160764.02
52,1513,164125.33
53,1514,138094.08
54,1515,171461.9
55,1516,154004.84
56,1517,145888.56
57,1518,156476.92
58,1519,188689.95
59,1520,133467.44
60,1521,134471.53
61,1522,164722.61
62,1523,123657.77
63,1524,112748.24
64,1525,124148.625
65,1526,124111.57
66,1527,103317.48
67,1528,131988.89
68,1529,143915.11
69,1530,149356.75
70,1531,109432.65
71,1532,90456.76
72,1533,141507.83
73,1534,118351.766
74,1535,138770.16
75,1536,111601.23
76,1537,73101.07
77,1538,170353.9
78,1539,206243.66
79,1540,105036.0
80,1541,137000.88
81,1542,135987.23
82,1543,205434.69
83,1544,79667.11
84,1545,130261.95
85,1546,138380.69
86,1547,140336.45
87,1548,131639.67
88,1549,121552.695
89,1550,138575.61
90,1551,119548.66
91,1552,126750.9
92,1553,125813.7
93,1554,113034.62
94,1555,176284.1
95,1556,140840.31
96,1557,106355.445
97,1558,115280.08
98,1559,114874.45
99,1560,138130.17
100,1561,121409.27
101,1562,123777.29
102,1563,117293.41
103,1564,140719.2
104,1565,144513.38
105,1566,219669.0
106,1567,83314.4
107,1568,219375.9
108,1569,111122.15
109,1570,138259.47
110,1571,114518.195
111,1572,125107.414
112,1573,187785.9
113,1574,133641.55
114,1575,192476.5
115,1576,219820.94
116,1577,197366.31
117,1578,137201.83
118,1579,139508.33
119,1580,194485.7
120,1581,140344.48
121,1582,133505.0
122,1583,273781.4
123,1584,244438.78
124,1585,145788.97
125,1586,78383.45
126,1587,115757.984
127,1588,124196.586
128,1589,107366.39
129,1590,127831.305
130,1591,96268.77
131,1592,111823.47
132,1593,118509.43
133,1594,150862.45
134,1595,121199.65
135,1596,227280.56
136,1597,189914.69
137,1598,217889.9
138,1599,181574.4
139,1600,188475.4
140,1601,43421.832
141,1602,114081.52
142,1603,72354.57
143,1604,249243.27
144,1605,246429.72
145,1606,158294.39
146,1607,194285.67
147,1608,205765.27
148,1609,201936.34
149,1610,162939.75
150,1611,143915.11
151,1612,166987.75
152,1613,149814.67
153,1614,99923.414
154,1615,86098.555
155,1616,86098.555
156,1617,94480.71
157,1618,120000.305
158,1619,134432.67
159,1620,190779.5
160,1621,145156.2
161,1622,142252.55
162,1623,226864.78
163,1624,188436.77
164,1625,131815.67
165,1626,155072.45
166,1627,179228.78
167,1628,266395.38
168,1629,184356.58
169,1630,293665.5
170,1631,219197.73
171,1632,251375.44
172,1633,170616.64
173,1634,182471.34
174,1635,175686.77
175,1636,166710.89
176,1637,184938.05
177,1638,230142.44
178,1639,175189.69
179,1640,254298.8
180,1641,172411.3
181,1642,243076.3
182,1643,243913.44
183,1644,245404.84
184,1645,164261.25
185,1646,153781.61
186,1647,168540.16
187,1648,140103.77
188,1649,130042.76
189,1650,116182.125
190,1651,116182.125
191,1652,101120.76
192,1653,101721.21
193,1654,162530.97
194,1655,154086.83
195,1656,154587.25
196,1657,162150.58
197,1658,159365.75
198,1659,134885.11
199,1660,151042.69
200,1661,434310.88
201,1662,459930.1
202,1663,406518.3
203,1664,441468.03
204,1665,388453.72
205,1666,276612.44
206,1667,324274.4
207,1668,375960.8
208,1669,316279.62
209,1670,395289.6
210,1671,228303.11
211,1672,387547.9
212,1673,325068.9
213,1674,271798.8
214,1675,182809.95
215,1676,189650.62
216,1677,197738.22
217,1678,419008.4
218,1679,313698.62
219,1680,353460.16
220,1681,310735.4
221,1682,266394.34
222,1683,188993.6
223,1684,184359.05
224,1685,177549.16
225,1686,173681.69
226,1687,175747.1
227,1688,201790.22
228,1689,201790.22
229,1690,189869.95
230,1691,175747.1
231,1692,238874.3
232,1693,175747.1
233,1694,166546.58
234,1695,172814.61
235,1696,236706.8
236,1697,172814.61
237,1698,348575.47
238,1699,320378.84
239,1700,263847.03
240,1701,293041.62
241,1702,260696.77
242,1703,254623.02
243,1704,257224.02
244,1705,214013.86
245,1706,384681.25
246,1707,205068.27
247,1708,195496.75
248,1709,292686.34
249,1710,233342.78
250,1711,248987.16
251,1712,249179.81
252,1713,253991.95
253,1714,210109.17
254,1715,215841.38
255,1716,185413.27
256,1717,176458.52
257,1718,143754.89
258,1719,203760.19
259,1720,242207.39
260,1721,182409.05
261,1722,134984.31
262,1723,158692.08
263,1724,210581.19
264,1725,240447.69
265,1726,188459.05
266,1727,171830.88
267,1728,203373.66
268,1729,156292.58
269,1730,182794.61
270,1731,123278.74
271,1732,128000.87
272,1733,123330.125
273,1734,124717.516
274,1735,134711.81
275,1736,121776.87
276,1737,315614.03
277,1738,223139.78
278,1739,284189.06
279,1740,202428.02
280,1741,179768.52
281,1742,183663.42
282,1743,194041.25
283,1744,302197.9
284,1745,227564.25
285,1746,276094.56
286,1747,240287.69
287,1748,231270.9
288,1749,150488.98
289,1750,149203.0
290,1751,225912.88
291,1752,117562.07
292,1753,154002.05
293,1754,211606.48
294,1755,158530.67
295,1756,115471.64
296,1757,119123.36
297,1758,131884.33
298,1759,157951.94
299,1760,154359.66
300,1761,142684.2
301,1762,172610.36
302,1763,166370.05
303,1764,126141.805
304,1765,173600.39
305,1766,158578.45
306,1767,177061.16
307,1768,139032.3
308,1769,162884.3
309,1770,145037.77
310,1771,134522.45
311,1772,141760.0
312,1773,122646.914
313,1774,160734.58
314,1775,138800.2
315,1776,126217.86
316,1777,104757.195
317,1778,129694.98
318,1779,139972.5
319,1780,156209.14
320,1781,125159.09
321,1782,87624.13
322,1783,141758.25
323,1784,95011.47
324,1785,116973.7
325,1786,127438.51
326,1787,166479.56
327,1788,62527.555
328,1789,112166.31
329,1790,64181.69
330,1791,200811.53
331,1792,143179.97
332,1793,126354.67
333,1794,147762.61
334,1795,139940.86
335,1796,140343.14
336,1797,147087.05
337,1798,125449.12
338,1799,99859.97
339,1800,136271.81
340,1801,120841.41
341,1802,151998.84
342,1803,172879.06
343,1804,140599.28
344,1805,132913.12
345,1806,123596.7
346,1807,134547.22
347,1808,120890.625
348,1809,107832.16
349,1810,130201.34
350,1811,90194.375
351,1812,104019.62
352,1813,116403.94
353,1814,88371.95
354,1815,63278.973
355,1816,102292.55
356,1817,131785.12
357,1818,143433.08
358,1819,132405.3
359,1820,78777.04
360,1821,112116.266
361,1822,143158.27
362,1823,62455.918
363,1824,158001.05
364,1825,132034.58
365,1826,113599.7
366,1827,106621.83
367,1828,136352.14
368,1829,128229.1
369,1830,141666.75
370,1831,147056.47
371,1832,119773.58
372,1833,131921.44
373,1834,133207.9
374,1835,132992.12
375,1836,129746.07
376,1837,88830.0
377,1838,120931.33
378,1839,85622.24
379,1840,117019.9
380,1841,125226.79
381,1842,114736.28
382,1843,135372.61
383,1844,136676.72
384,1845,148226.39
385,1846,144769.95
386,1847,190815.52
387,1848,64663.797
388,1849,123086.664
389,1850,122247.08
390,1851,148218.05
391,1852,122230.87
392,1853,133277.92
393,1854,175932.06
394,1855,174418.52
395,1856,209259.7
396,1857,156512.6
397,1858,178878.89
398,1859,154914.16
399,1860,160241.6
400,1861,153032.12
401,1862,259444.75
402,1863,259444.75
403,1864,259444.75
404,1865,374930.34
405,1866,336226.44
406,1867,242282.47
407,1868,239182.03
408,1869,190322.28
409,1870,223962.06
410,1871,244087.27
411,1872,178397.11
412,1873,228283.08
413,1874,141575.58
414,1875,183633.81
415,1876,179774.02
416,1877,196972.0
417,1878,206510.73
418,1879,129722.56
419,1880,135927.33
420,1881,222709.9
421,1882,262079.27
422,1883,211227.62
423,1884,220804.23
424,1885,221144.16
425,1886,237303.73
426,1887,190255.31
427,1888,248458.9
428,1889,170880.11
429,1890,116453.34
430,1891,140087.34
431,1892,102985.37
432,1893,112165.35
433,1894,128618.57
434,1895,138473.5
435,1896,115346.06
436,1897,123500.32
437,1898,128235.336
438,1899,166123.67
439,1900,162455.34
440,1901,174988.31
441,1902,157492.27
442,1903,224235.2
443,1904,152118.78
444,1905,193681.48
445,1906,150697.52
446,1907,202890.52
447,1908,136614.42
448,1909,153070.66
449,1910,145180.86
450,1911,206585.98
451,1912,292689.7
452,1913,151322.39
453,1914,66375.46
454,1915,296700.7
455,1916,51785.133
456,1917,250731.62
457,1918,127708.35
458,1919,151111.4
459,1920,163318.89
460,1921,415587.9
461,1922,351898.88
462,1923,225270.89
463,1924,209774.02
464,1925,247022.44
465,1926,387814.47
466,1927,136045.22
467,1928,143003.8
468,1929,117784.266
469,1930,148157.0
470,1931,131818.56
471,1932,143264.92
472,1933,176779.05
473,1934,179228.78
474,1935,162378.83
475,1936,179228.78
476,1937,171821.2
477,1938,159958.38
478,1939,250593.45
479,1940,220748.44
480,1941,178738.89
481,1942,178269.22
482,1943,215149.42
483,1944,325291.88
484,1945,348374.4
485,1946,158028.17
486,1947,322732.12
487,1948,170558.23
488,1949,224787.17
489,1950,176439.83
490,1951,239975.1
491,1952,212310.33
492,1953,164800.7
493,1954,210600.47
494,1955,149715.55
495,1956,298646.72
496,1957,164915.16
497,1958,273920.1
498,1959,154555.86
499,1960,114099.26
500,1961,126010.75
501,1962,101120.76
502,1963,100639.055
503,1964,109055.61
504,1965,154600.67
505,1966,153781.47
506,1967,275355.9
507,1968,332369.2
508,1969,376216.2
509,1970,428613.7
510,1971,517201.1
511,1972,385093.47
512,1973,311700.0
513,1974,325875.3
514,1975,420232.16
515,1976,264742.8
516,1977,328211.7
517,1978,340470.53
518,1979,387723.12
519,1980,196547.55
520,1981,366354.78
521,1982,226501.38
522,1983,226501.38
523,1984,209200.83
524,1985,198454.03
525,1986,212047.67
526,1987,180909.81
527,1988,176836.88
528,1989,195843.66
529,1990,221382.81
530,1991,197738.22
531,1992,200090.66
532,1993,177827.73
533,1994,204947.05
534,1995,190698.9
535,1996,287626.47
536,1997,353007.75
537,1998,288663.0
538,1999,264443.03
539,2000,314604.62
540,2001,277529.3
541,2002,212285.42
542,2003,267666.38
543,2004,261128.73
544,2005,207197.05
545,2006,213545.97
546,2007,240337.19
547,2008,180984.7
548,2009,190382.36
549,2010,196350.08
550,2011,143696.5
551,2012,180829.78
552,2013,190640.55
553,2014,185665.6
554,2015,205425.88
555,2016,195768.22
556,2017,205574.42
557,2018,123278.74
558,2019,125485.85
559,2020,115935.86
560,2021,117874.836
561,2022,179730.47
562,2023,154507.97
563,2024,259769.33
564,2025,379890.78
565,2026,182002.1
566,2027,165748.47
567,2028,188274.38
568,2029,176554.45
569,2030,274544.9
570,2031,238967.27
571,2032,268098.38
572,2033,271097.53
573,2034,181000.06
574,2035,200417.98
575,2036,216052.47
576,2037,216348.75
577,2038,411020.06
578,2039,211264.3
579,2040,408985.66
580,2041,294815.44
581,2042,204952.72
582,2043,165517.36
583,2044,174880.05
584,2045,201490.62
585,2046,167009.73
586,2047,147430.42
587,2048,135888.45
588,2049,158082.28
589,2050,187428.27
590,2051,126530.73
591,2052,138665.25
592,2053,144491.88
593,2054,101093.19
594,2055,150858.42
595,2056,135298.02
596,2057,121960.734
597,2058,193417.16
598,2059,135414.7
599,2060,154363.48
600,2061,163327.92
601,2062,133025.73
602,2063,119133.58
603,2064,138026.4
604,2065,121305.34
605,2066,166938.23
606,2067,149756.83
607,2068,163579.36
608,2069,95862.37
609,2070,110135.27
610,2071,90079.79
611,2072,117754.39
612,2073,125619.234
613,2074,162520.28
614,2075,140764.44
615,2076,119023.086
616,2077,142043.66
617,2078,126906.445
618,2079,139141.73
619,2080,129427.84
620,2081,140658.16
621,2082,140367.64
622,2083,155407.19
623,2084,118414.53
624,2085,128665.06
625,2086,134520.78
626,2087,116949.836
627,2088,111174.62
628,2089,97397.43
629,2090,137684.84
630,2091,101439.41
631,2092,123823.336
632,2093,124567.984
633,2094,117278.086
634,2095,146119.14
635,2096,82687.01
636,2097,101189.16
637,2098,135559.55
638,2099,47074.746
639,2100,93771.39
640,2101,118022.87
641,2102,134443.19
642,2103,97091.484
643,2104,133998.38
644,2105,124595.19
645,2106,64464.605
646,2107,149785.39
647,2108,108705.58
648,2109,110583.73
649,2110,121546.44
650,2111,168912.81
651,2112,138009.83
652,2113,131256.33
653,2114,111118.44
654,2115,160142.14
655,2116,105262.23
656,2117,152334.36
657,2118,131154.47
658,2119,100181.71
659,2120,119207.11
660,2121,99648.586
661,2122,103243.305
662,2123,99242.87
663,2124,181789.6
664,2125,142583.81
665,2126,170990.31
666,2127,136409.38
667,2128,133373.8
668,2129,109038.34
669,2130,123827.234
670,2131,145343.48
671,2132,111227.85
672,2133,101396.37
673,2134,113676.65
674,2135,83369.16
675,2136,78233.05
676,2137,126961.766
677,2138,144330.06
678,2139,143832.23
679,2140,129796.44
680,2141,136676.72
681,2142,128406.91
682,2143,137181.03
683,2144,119028.08
684,2145,132147.95
685,2146,150540.52
686,2147,185174.53
687,2148,141286.4
688,2149,148015.2
689,2150,196595.73
690,2151,127524.82
691,2152,114978.47
692,2153,143370.58
