Id,SalePrice
1461,129986.1715
1462,150427.8415
1463,161758.0868
1464,185334.5461
1465,227160.136
1466,174042.6079
1467,154670.9653
1468,165411.0773
1469,188638.0947
1470,114993.0309
1471,178870.6374
1472,115865.0263
1473,110980.278
1474,160496.8392
1475,136692.4907
1476,368845.2575
1477,272662.5129
1478,314804.1057
1479,295332.2852
1480,419412.5903
1481,312063.3848
1482,238185.7841
1483,172457.9327
1484,182443.5966
1485,187792.1747
1486,206256.5242
1487,349298.757
1488,259452.5126
1489,209254.6463
1490,196926.3593
1491,198993.9619
1492,122486.3526
1493,146014.7022
1494,321540.8763
1495,308207.3899
1496,213299.7179
1497,227681.7478
1498,197862.5437
1499,197862.5437
1500,184189.7327
1501,193841.4535
1502,192755.8515
1503,248459.3696
1504,256203.0345
1505,217562.6594
1506,177439.6659
1507,234991.0876
1508,188587.2303
1509,166840.7768
1510,133936.7617
1511,133638.5321
1512,153519.0147
1513,164722.7911
1514,133856.6378
1515,172670.5518
1516,153291.4173
1517,144766.9276
1518,148055.204
1519,190768.0546
1520,124633.3539
1521,126648.3355
1522,154848.7754
1523,118691.6036
1524,114257.9409
1525,119000.8467
1526,118719.9179
1527,115354.9229
1528,135242.0303
1529,131034.8879
1530,148809.2105
1531,116010.278
1532,97897.26228
1533,136477.6452
1534,116190.5905
1535,134493.4746
1536,113506.3295
1537,90127.58317
1538,161202.7963
1539,204042.9797
1540,124779.7259
1541,140037.5421
1542,125861.6829
1543,168413.7905
1544,94296.63583
1545,116761.3306
1546,128433.9623
1547,124147.0693
1548,128424.4005
1549,114818.4178
1550,124166.6586
1551,117671.1933
1552,131225.2143
1553,129619.2478
1554,121571.7663
1555,161828.8645
1556,109963.2545
1557,113990.5122
1558,119496.4375
1559,116752.7529
1560,134490.9071
1561,120225.3068
1562,121599.4549
1563,110172.6745
1564,135419.6826
1565,132556.8694
1566,199638.1839
1567,98062.8249
1568,213167.0707
1569,103379.6849
1570,132872.6359
1571,111040.5054
1572,115586.6462
1573,174710.9912
1574,124459.2162
1575,186804.0266
1576,212438.2891
1577,197598.3198
1578,145950.9182
1579,145310.2488
1580,200595.6751
1581,134903.6944
1582,135325.5517
1583,269333.328
1584,240517.648
1585,157829.1628
1586,83092.85299
1587,109492.3686
1588,117294.2134
1589,100859.7747
1590,125689.9624
1591,93368.21158
1592,111999.2747
1593,122296.6485
1594,150205.6084
1595,123534.7962
1596,201864.5809
1597,182998.892
1598,211938.1923
1599,174045.9892
1600,177902.4505
1601,70497.1145
1602,120766.5885
1603,89997.79814
1604,234235.388
1605,238567.2162
1606,160353.1086
1607,193993.6332
1608,221275.9077
1609,207696.2645
1610,170379.9987
1611,138081.8064
1612,163519.3536
1613,151837.3912
1614,102576.9054
1615,91993.37896
1616,91993.37896
1617,98600.11185
1618,121501.6646
1619,134397.7054
1620,190798.0432
1621,144188.286
1622,137633.8047
1623,217514.5131
1624,190255.6052
1625,132459.3936
1626,155272.6965
1627,174099.6908
1628,267161.1289
1629,186027.2963
1630,314382.7036
1631,225541.6611
1632,255455.2507
1633,175409.985
1634,173634.1374
1635,178075.4286
1636,165315.812
1637,173530.9408
1638,218426.9632
1639,170943.1502
1640,248989.6743
1641,172222.4299
1642,253767.0057
1643,257562.8489
1644,252913.6164
1645,154957.113
1646,150516.3246
1647,165650.5001
1648,132477.4215
1649,124377.7644
1650,115875.7669
1651,116007.8475
1652,116129.3136
1653,116651.8686
1654,154332.5965
1655,148588.7601
1656,151138.8036
1657,154684.628
1658,150783.6541
1659,138041.0151
1660,135093.194
1661,409027.4141
1662,413930.3047
1663,353536.3484
1664,434216.6935
1665,325504.3997
1666,291369.7132
1667,346805.3427
1668,333240.8885
1669,300674.154
1670,332415.4387
1671,245907.0847
1672,390324.4935
1673,321886.6778
1674,275994.5117
1675,201600.4783
1676,205749.5486
1677,219190.2686
1678,432837.6335
1679,323132.821
1680,322937.6822
1681,284029.3005
1682,270794.1868
1683,220355.269
1684,191288.6374
1685,177865.529
1686,183808.8579
1687,187792.1747
1688,201368.637
1689,199544.9844
1690,192820.534
1691,185839.8332
1692,250299.0794
1693,187792.1747
1694,167786.275
1695,178430.6065
1696,248382.5183
1697,178849.5822
1698,355444.3116
1699,304340.1132
1700,269894.1233
1701,302621.1175
1702,272537.5192
1703,254925.7982
1704,264556.4153
1705,228068.2608
1706,362631.6648
1707,212764.5334
1708,215843.2505
1709,284586.8647
1710,239939.5747
1711,266310.8652
1712,253310.8599
1713,248915.863
1714,220604.2285
1715,228085.3068
1716,183565.3274
1717,176161.0658
1718,145736.0671
1719,206136.4398
1720,226803.2773
1721,178435.3439
1722,132937.2827
1723,151992.5026
1724,204187.2031
1725,224241.3418
1726,185966.6068
1727,169216.6191
1728,191701.6978
1729,158538.8368
1730,183150.1165
1731,115718.5489
1732,121520.7401
1733,113477.0185
1734,114193.8743
1735,118085.6831
1736,109963.8123
1737,281970.5497
1738,242568.2119
1739,321414.2554
1740,211838.5731
1741,192854.8672
1742,193841.4535
1743,210266.0937
1744,262036.1938
1745,225857.8738
1746,273717.845
1747,231777.122
1748,228303.129
1749,144551.1354
1750,146542.0716
1751,230498.757
1752,117749.2438
1753,143640.3441
1754,203345.5513
1755,156304.9555
1756,110619.9575
1757,116571.5893
1758,134572.1666
1759,152174.3813
1760,148648.4618
1761,136524.795
1762,168628.066
1763,162265.8529
1764,119356.8635
1765,164099.7134
1766,153760.5198
1767,169624.0047
1768,123167.69
1769,158386.2942
1770,137810.8447
1771,125858.9242
1772,141218.3784
1773,115695.6519
1774,154683.9305
1775,131507.0102
1776,127634.7737
1777,104296.4245
1778,125352.0419
1779,135211.0399
1780,162642.1778
1781,123253.5947
1782,91449.48883
1783,139280.56
1784,96241.50686
1785,122765.337
1786,152691.0459
1787,167537.2655
1788,77296.96187
1789,116721.9177
1790,82390.82919
1791,220174.5863
1792,145655.6187
1793,139074.3536
1794,142422.053
1795,133668.6378
1796,137441.1738
1797,153384.2259
1798,121086.6263
1799,110271.4434
1800,125245.1135
1801,124792.6272
1802,154692.9188
1803,166068.0578
1804,137139.82
1805,131301.825
1806,132776.5682
1807,144241.2886
1808,125745.9124
1809,109462.9106
1810,127543.6592
1811,102210.8246
1812,109399.1373
1813,119615.9505
1814,94832.78749
1815,78035.34749
1816,101153.8298
1817,128567.9246
1818,165280.3408
1819,139298.669
1820,86694.56327
1821,127449.3561
1822,149391.5076
1823,74063.95568
1824,130390.5086
1825,123486.7263
1826,108075.4754
1827,103089.9653
1828,120039.4186
1829,130298.8737
1830,147540.5433
1831,153427.3907
1832,130568.1537
1833,137755.3961
1834,138175.2111
1835,140975.1489
1836,131387.7159
1837,89803.86084
1838,119536.4908
1839,88308.62214
1840,110884.0081
1841,115103.3513
1842,107772.2931
1843,126086.6811
1844,132700.7305
1845,139292.3482
1846,132540.5613
1847,176131.9539
1848,70603.89604
1849,115604.8394
1850,112445.9406
1851,143597.4086
1852,110320.5107
1853,120316.3251
1854,168820.729
1855,169460.1162
1856,206622.4001
1857,153554.4651
1858,187712.7788
1859,147490.4264
1860,155488.0881
1861,146714.7626
1862,264811.5767
1863,264811.5767
1864,264811.5767
1865,310797.906
1866,292687.7276
1867,242760.1661
1868,242376.5516
1869,202378.5851
1870,225593.8107
1871,240272.7189
1872,182373.8217
1873,222160.8675
1874,141139.6204
1875,191261.5333
1876,187786.5191
1877,204674.1586
1878,208315.8225
1879,132804.6172
1880,136371.6844
1881,248348.3867
1882,264979.806
1883,217551.7594
1884,228070.3839
1885,222022.6448
1886,240366.5844
1887,199093.0897
1888,244938.0861
1889,181654.2701
1890,111242.9552
1891,134668.5609
1892,98751.70423
1893,115854.5094
1894,120440.2902
1895,125570.101
1896,114389.7556
1897,120029.6459
1898,126855.1399
1899,159838.8964
1900,155279.5514
1901,154711.7682
1902,142977.6852
1903,224473.5247
1904,139314.1492
1905,172375.9569
1906,140458.0574
1907,190954.4374
1908,133317.7267
1909,149105.1099
1910,140091.7399
1911,198167.8926
1912,264579.2727
1913,147484.7355
1914,82085.55729
1915,246904.2587
1916,74234.19596
1917,241364.1657
1918,134338.9143
1919,153155.2547
1920,159265.5131
1921,335138.4551
1922,312466.2699
1923,233127.9655
1924,219559.76
1925,247896.4681
1926,341155.4387
1927,134086.7035
1928,142640.7746
1929,118940.0461
1930,144956.5417
1931,135254.4479
1932,140257.228
1933,164661.5145
1934,173932.858
1935,166092.862
1936,174212.8141
1937,171657.0954
1938,158667.299
1939,252866.6548
1940,227160.136
1941,174934.8993
1942,186175.4645
1943,227142.9994
1944,342660.8256
1945,318235.6777
1946,161113.7269
1947,298271.1367
1948,170746.4911
1949,214799.9752
1950,172973.4015
1951,219475.5175
1952,205413.4361
1953,161702.7207
1954,203477.7283
1955,142979.41
1956,316213.6227
1957,161106.4665
1958,274474.0845
1959,154216.3805
1960,110067.0721
1961,125842.5717
1962,116129.3136
1963,118416.0586
1964,115317.6434
1965,151503.8407
1966,148927.6899
1967,276923.7223
1968,342985.0785
1969,332123.741
1970,416921.4949
1971,487879.4128
1972,390604.8031
1973,293867.433
1974,339506.287
1975,414231.3808
1976,264259.8135
1977,342185.852
1978,350356.6253
1979,338653.5692
1980,219163.6875
1981,338788.2524
1982,240283.4668
1983,240283.4668
1984,232124.1135
1985,205587.8106
1986,213074.6501
1987,186732.4977
1988,178772.696
1989,203565.277
1990,218952.5399
1991,219190.2686
1992,200306.7392
1993,189302.8862
1994,220192.5502
1995,190355.9664
1996,294133.4431
1997,352416.3749
1998,310408.4091
1999,269847.3349
2000,333370.508
2001,287218.9312
2002,225528.1141
2003,275284.5712
2004,278028.2588
2005,228958.6851
2006,230193.1801
2007,250844.5134
2008,198558.2963
2009,187397.624
2010,198678.2706
2011,146497.8834
2012,177210.2111
2013,181141.7453
2014,181645.5694
2015,196599.4895
2016,189869.3053
2017,201030.9625
2018,115527.2318
2019,120212.8125
2020,111591.8029
2021,109444.1935
2022,178441.4772
2023,140062.6127
2024,275677.4261
2025,376036.8114
2026,200713.0354
2027,182607.2932
2028,210836.0605
2029,184178.8538
2030,274957.1586
2031,241897.0755
2032,266954.0357
2033,268669.5363
2034,205726.9101
2035,217444.4857
2036,234104.325
2037,235285.6071
2038,385869.6059
2039,217537.9152
2040,380947.336
2041,254742.5586
2042,214228.7413
2043,160790.3837
2044,172957.171
2045,196831.9805
2046,153564.7575
2047,141254.2065
2048,126384.0382
2049,153742.6171
2050,183057.4635
2051,119274.0728
2052,128283.4971
2053,130654.6864
2054,93580.99956
2055,149945.5735
2056,136136.1884
2057,120763.4262
2058,184280.0149
2059,124867.6925
2060,148302.6949
2061,154338.3915
2062,125265.5539
2063,121662.5183
2064,133971.369
2065,120766.6546
2066,166327.2117
2067,144069.7109
2068,152566.143
2069,100469.368
2070,111119.8826
2071,92832.6687
2072,156808.7604
2073,124824.7881
2074,159389.192
2075,136297.6424
2076,123362.0963
2077,136389.8991
2078,121374.4219
2079,148338.6762
2080,128557.7237
2081,136655.4005
2082,136031.5862
2083,143712.8549
2084,115967.8051
2085,123147.3707
2086,132289.9284
2087,121800.7786
2088,115763.3305
2089,99829.9624
2090,136364.2172
2091,104466.0444
2092,121643.441
2093,142250.7912
2094,124878.2639
2095,148726.9983
2096,100541.0121
2097,104231.1007
2098,141498.5612
2099,74610.61702
2100,100532.2783
2101,124618.6986
2102,139408.4616
2103,104876.7546
2104,150655.9338
2105,117973.4331
2106,87624.03372
2107,175276.1377
2108,104557.286
2109,105182.9445
2110,107407.4289
2111,154775.8295
2112,123896.5912
2113,116989.6546
2114,114914.8247
2115,141606.5234
2116,104407.1792
2117,140703.7177
2118,122788.665
2119,109731.62
2120,110411.9223
2121,95409.25885
2122,100430.5521
2123,98505.48611
2124,162265.004
2125,141735.1011
2126,153920.7601
2127,146865.6193
2128,129695.2533
2129,107337.7029
2130,128721.2756
2131,143603.9781
2132,110063.293
2133,111143.74
2134,118251.2847
2135,100216.432
2136,86195.12345
2137,111140.113
2138,127332.933
2139,134057.1054
2140,121173.843
2141,132700.7305
2142,115429.2084
2143,125974.2339
2144,114624.7121
2145,119869.8903
2146,138018.1983
2147,174150.1469
2148,138589.0503
2149,137619.8896
2150,192940.5281
2151,128535.0951
2152,106570.4839
2153,132304.4005
2154,100915.3341
2155,126481.3541
2156,246896.1448
2157,197492.358
2158,222102.6079
2159,215281.278
2160,197198.6362
2161,248834.0651
2162,377510.0847
2163,297882.3335
2164,222653.4059
2165,178634.0002
2166,144082.898
2167,202052.4216
2168,204713.3748
2169,212393.3796
2170,226211.8133
2171,147859.5363
2172,145563.77
2173,158260.5949
2174,242375.6349
2175,280984.1023
2176,248919.5167
2177,254334.9058
2178,237956.0365
2179,158009.0638
2180,201078.2781
2181,200104.9403
2182,223958.7595
2183,203356.6848
2184,112234.8676
2185,118407.6457
2186,130635.1317
2187,132382.0202
2188,138100.2629
2189,263909.6992
2190,97431.72494
2191,97431.72494
2192,89206.12445
2193,114679.2465
2194,104356.9207
2195,98567.53542
2196,106022.5035
2197,108493.1116
2198,145918.9633
2199,159208.3381
2200,152960.1144
2201,150101.8558
2202,191195.7558
2203,172343.7581
2204,171145.519
2205,140134.3925
2206,148244.9189
2207,229173.8779
2208,229500.8495
2209,172335.7501
2210,133630.7722
2211,104966.9158
2212,112295.4523
2213,99329.59811
2214,124079.9553
2215,100871.6469
2216,133592.5288
2217,69507.66411
2218,95504.70405
2219,90362.44243
2220,82553.88156
2221,249406.9021
2222,227516.2408
2223,228002.3294
2224,218999.971
2225,160097.5347
2226,141945.0526
2227,216326.1071
2228,258347.4371
2229,263066.8902
2230,170298.3449
2231,236174.8517
2232,185151.5685
2233,190980.4389
2234,233306.4048
2235,207237.9664
2236,254262.6124
2237,292920.4896
2238,182411.3006
2239,122809.2678
2240,147791.3607
2241,135032.3596
2242,111425.5588
2243,119167.1625
2244,96531.05699
2245,96531.05699
2246,134980.7061
2247,108252.2679
2248,118992.1714
2249,127386.1752
2250,127649.9211
2251,119611.6818
2252,160409.9485
2253,161932.0626
2254,174153.3664
2255,178191.0586
2256,195159.2193
2257,206508.1062
2258,178578.4341
2259,171558.8849
2260,149804.8724
2261,206115.9378
2262,227703.3971
2263,349798.2838
2264,370453.2528
2265,161777.1235
2266,291964.5399
2267,305328.2608
2268,363936.3026
2269,156721.7578
2270,188475.1523
2271,205482.9677
2272,210097.4702
2273,163154.6124
2274,158355.8694
2275,169549.9844
2276,185545.4332
2277,178946.4228
2278,143686.5003
2279,137249.5677
2280,108037.8615
2281,165267.8331
2282,164941.4394
2283,119088.9538
2284,139042.3252
2285,144925.6983
2286,122534.933
2287,323073.6095
2288,280887.6481
2289,317636.9002
2290,425411.4059
2291,351373.914
2292,382968.4419
2293,404560.0121
2294,413936.357
2295,436215.1656
2296,304553.4696
2297,323386.6417
2298,330639.0442
2299,409353.2587
2300,327419.935
2301,302456.1407
2302,255041.7152
2303,263079.6775
2304,291419.1431
2305,205890.1307
2306,205890.1307
2307,200661.1683
2308,257415.307
2309,293103.1162
2310,239249.0599
2311,220355.269
2312,186225.9694
2313,180175.1391
2314,195176.4746
2315,180300.184
2316,187480.4396
2317,171446.9617
2318,180895.491
2319,192175.1578
2320,185952.6149
2321,229540.7764
2322,185877.7579
2323,178198.0166
2324,187792.1747
2325,201388.0849
2326,188479.6977
2327,216967.4105
2328,219226.9405
2329,176996.9307
2330,175596.6452
2331,352244.7401
2332,422099.3524
2333,341629.8775
2334,289478.3172
2335,292741.8436
2336,351407.8357
2337,212897.982
2338,255081.2282
2339,233274.5359
2340,372823.4313
2341,214778.0445
2342,233232.4388
2343,222980.5996
2344,244234.4459
2345,273448.2487
2346,228861.0656
2347,209450.7631
2348,254691.6181
2349,188714.571
2350,296342.1913
2351,257237.6657
2352,251946.5607
2353,261396.4809
2354,135344.0683
2355,157332.6718
2356,150738.3891
2357,195062.5441
2358,188638.8232
2359,146110.282
2360,112849.9538
2361,126400.3575
2362,275520.8447
2363,119792.8124
2364,142408.561
2365,227166.1327
2366,212814.0223
2367,234573.6966
2368,204997.7055
2369,236599.8937
2370,182072.0859
2371,196696.3255
2372,211400.3569
2373,267185.277
2374,326100.1091
2375,231039.0756
2376,262238.6066
2377,303267.2277
2378,146739.4581
2379,206386.5091
2380,146784.9662
2381,156044.1613
2382,194585.9316
2383,196542.1831
2384,219841.2799
2385,146808.0179
2386,139115.7721
2387,132716.512
2388,124111.3971
2389,132742.871
2390,130211.4104
2391,133806.0366
2392,117656.966
2393,154581.1033
2394,137048.7131
2395,182900.1377
2396,142972.5056
2397,170456.0498
2398,120934.8728
2399,83250.24068
2400,73220.15723
2401,103409.3149
2402,123693.4714
2403,155880.7228
2404,133655.9933
2405,146427.0507
2406,136845.6636
2407,112984.189
2408,142704.7513
2409,125627.6224
2410,160708.8483
2411,117934.4098
2412,132359.6365
2413,127088.4263
2414,141521.6303
2415,143374.7667
2416,131100.0629
2417,130543.9381
2418,123832.3243
2419,119410.1381
2420,120037.146
2421,127919.2028
2422,111720.7005
2423,100544.6952
2424,144536.1379
2425,253482.2635
2426,112951.8181
2427,116876.8934
2428,165163.0143
2429,115652.2478
2430,129869.9177
2431,127661.8978
2432,128751.403
2433,126184.4224
2434,128251.9054
2435,133311.114
2436,118336.0146
2437,116587.2207
2438,118449.8185
2439,113081.3231
2440,133572.5127
2441,98259.32256
2442,102880.1997
2443,113090.4868
2444,123423.9738
2445,98297.47145
2446,117516.2034
2447,193884.8424
2448,138406.828
2449,116285.606
2450,139044.6181
2451,126167.9128
2452,181070.4386
2453,102396.9702
2454,113583.7691
2455,105794.7445
2456,119087.7623
2457,110945.6056
2458,118950.2798
2459,101071.2488
2460,133343.7693
2461,113713.1112
2462,114048.7304
2463,120857.8868
2464,160292.4072
2465,139508.744
2466,119923.4737
2467,152019.8368
2468,107271.8938
2469,107723.1679
2470,169685.3126
2471,163480.6863
2472,158615.3187
2473,107639.5662
2474,102285.1236
2475,184358.3136
2476,120699.7076
2477,113894.9704
2478,135220.7283
2479,108574.7558
2480,120247.8939
2481,114228.5856
2482,118610.8508
2483,110631.5993
2484,118867.4998
2485,119323.4547
2486,124081.6716
2487,174226.8763
2488,146510.7517
2489,146098.2732
2490,118017.3175
2491,106943.3154
2492,181922.443
2493,133148.2134
2494,137693.2498
2495,106620.3607
2496,230812.7962
2497,147612.2194
2498,115426.9629
2499,106385.3178
2500,112692.7136
2501,116926.9538
2502,120774.0713
2503,105506.7245
2504,188471.519
2505,212101.4764
2506,251343.8599
2507,283869.6275
2508,251343.8599
2509,221549.8541
2510,231255.2284
2511,194552.5136
2512,223452.5293
2513,212300.1792
2514,235957.5016
2515,152844.6473
2516,178838.2602
2517,139298.008
2518,138550.5938
2519,227128.2935
2520,204074.3646
2521,213827.391
2522,219903.8963
2523,134822.1365
2524,137169.2152
2525,143571.6363
2526,150596.5557
2527,131568.9482
2528,134491.4196
2529,156193.0209
2530,140562.2853
2531,216033.7724
2532,232121.7225
2533,217352.2316
2534,223037.575
2535,280380.6708
2536,233504.0064
2537,211115.9548
2538,206215.4669
2539,193290.2017
2540,178474.1174
2541,203451.7969
2542,171164.7834
2543,111328.7141
2544,109386.2116
2545,122625.9944
2546,134282.8686
2547,129511.8653
2548,161217.9077
2549,133423.9851
2550,639834.4221
2551,143333.0087
2552,104443.7072
2553,91541.99927
2554,105697.2828
2555,108191.1329
2556,96580.34201
2557,102920.7499
2558,152834.0684
2559,144058.9061
2560,146923.462
2561,152623.4196
2562,151437.5252
2563,153110.1412
2564,189951.5856
2565,143019.7483
2566,149484.6495
2567,150284.4898
2568,177129.1203
2569,174542.554
2570,134047.7934
2571,173534.5104
2572,159986.4151
2573,203147.96
2574,309082.5025
2575,137830.5166
2576,108350.0765
2577,121917.2027
2578,91904.18735
2579,76671.47758
2580,115371.6239
2581,108446.2762
2582,105664.5414
2583,231953.1866
2584,161751.4985
2585,162089.9266
2586,188221.1991
2587,175273.0142
2588,145424.1532
2589,142940.5975
2590,216572.6857
2591,230792.0255
2592,227261.7443
2593,258799.4134
2594,204452.517
2595,225954.4349
2596,275754.173
2597,191692.3973
2598,275383.821
2599,357264.5718
2600,157008.3275
2601,141170.9871
2602,97839.92225
2603,96293.99094
2604,91993.37896
2605,99050.4371
2606,145139.1727
2607,155235.1524
2608,170100.9365
2609,145836.5539
2610,109801.7144
