,Id,SalePrice
0,1461,-87505398846.92937
1,1462,5041098559.12649
2,1463,-1689652032.9867299
3,1464,-1884124319.2142842
4,1465,20240729675.681847
5,1466,-5038713374.170173
6,1467,2394161228.23398
7,1468,-4268750217.906935
8,1469,5538330374.697184
9,1470,-957666678.8574576
10,1471,-94330419138.76268
11,1472,-13506911621.301971
12,1473,-11900661830.525078
13,1474,14652449530.971546
14,1475,23454479863.262012
15,1476,-1062145664.8468798
16,1477,2785263026.87303
17,1478,14247979114.655468
18,1479,16392443896.007898
19,1480,38605556913.375206
20,1481,6613013127.451998
21,1482,10590210622.512798
22,1483,6863591680.65571
23,1484,-29486309439.567204
24,1485,-10555207348.734138
25,1486,-4016281508.274489
26,1487,-29338607982.42934
27,1488,10988367956.473873
28,1489,4256052093.101271
29,1490,15097088265.074396
30,1491,-3021366147.455807
31,1492,-87489184088.15974
32,1493,1676980959.9562385
33,1494,-14795533751.662468
34,1495,-24486114451.410904
35,1496,14600075521.973423
36,1497,4480097233.43783
37,1498,72705049114.77829
38,1499,-514974623.770802
39,1500,-1130048984.5364735
40,1501,483049199.1722522
41,1502,-14112929.903324561
42,1503,8321822951.629286
43,1504,3463843475.396654
44,1505,14689942215.667078
45,1506,-7624075238.374831
46,1507,-20911434656.546555
47,1508,-17995827177.94858
48,1509,-19719321284.033035
49,1510,-656414193.4272122
50,1511,71992749020.42453
51,1512,696941863.1087604
52,1513,2020822231.9585578
53,1514,30022121266.628822
54,1515,2531921848.1473713
55,1516,-3804693814.029452
56,1517,1363647509.8498113
57,1518,4573850201.854708
58,1519,-337772776.5769391
59,1520,4067863380.4413776
60,1521,6549753426.583414
61,1522,1153502716.8913686
62,1523,-943069971.6600242
63,1524,1914573016.8810523
64,1525,2671968186.7699986
65,1526,-4674542455.070977
66,1527,-6468918460.515105
67,1528,-366606262.015759
68,1529,7111896400.558344
69,1530,7820345008.414942
70,1531,69591526.05869345
71,1532,8519567832.94343
72,1533,18829944352.518417
73,1534,7854655784.807955
74,1535,7540558017.293543
75,1536,7807370309.464563
76,1537,-591019874.4462657
77,1538,-4969924643.853524
78,1539,3314678079.7155247
79,1540,-5675655047.735162
80,1541,5210857815.95083
81,1542,-6101191494.668609
82,1543,-20823020646.089073
83,1544,-14791293079.12722
84,1545,-21161365605.295677
85,1546,-10324668166.294788
86,1547,-5816166251.13087
87,1548,-9721144912.739273
88,1549,-9394873947.076248
89,1550,-15502667264.813705
90,1551,6260307522.468912
91,1552,4991274694.286173
92,1553,3434921309.099924
93,1554,439849173.3325534
94,1555,-31523860568.560154
95,1556,-48229055027.27003
96,1557,63170606768.04055
97,1558,-13729608174.762024
98,1559,34568840510.77597
99,1560,-108445168559.18811
100,1561,4428985372.697855
101,1562,7418937687.655954
102,1563,1738788893.0241582
103,1564,8616058879.69813
104,1565,4167877567.2769566
105,1566,-56557709930.19431
106,1567,-3076290178.8655553
107,1568,-70052765764.45529
108,1569,2979181007.4606876
109,1570,-207805010.5454373
110,1571,-7522112916.933318
111,1572,-182338306.595242
112,1573,39937510321.343796
113,1574,-3238059339.8773828
114,1575,-12644887679.10677
115,1576,-1181822055.9191487
116,1577,-13792360638.974342
117,1578,-93447532.47677274
118,1579,-15039451281.461548
119,1580,-21861755025.38771
120,1581,-9265691462.448015
121,1582,-15083273875.13995
122,1583,-9112825967.72185
123,1584,-21390484188.1075
124,1585,-13973505281.035484
125,1586,61875833127.68868
126,1587,25053964290.313698
127,1588,-23254386458.459953
128,1589,-6940703431.884698
129,1590,-2225531888.726133
130,1591,16087077494.96718
131,1592,-15957929058.994282
132,1593,-6407931389.390845
133,1594,-373605692540.9527
134,1595,-8692925879.592176
135,1596,-272589063.4144559
136,1597,-4511138821.087436
137,1598,-15403989681.56887
138,1599,79639183268.05156
